defier	d AC ɪ AK f BB a AK ɪ AK j AB ə AK ɹ AB
defiguration	d AC ɪ AK f BB ɪ AK ɡ AC j AB ə AK ɹ AB e AK ɪ AK ʃ AH ə AK n AF
defigure	d AC ɪ AK f BB ɪ AK ɡ AC ə AK ɹ AB
defilade	d AC ɛ AK f BB ɪ AK l AD e AK ɪ AK d AC
defile	d AC ɪ AK f BB a AK ɪ AK l AD
defilement	d AC ɪ AK f BB a AK ɪ AK ə AK l AD m AE ə AK n AF t AC
defiler	d AC ɪ AK f BB a AK ɪ AK l AD ə AK ɹ AB
defiles	d AC ɪ AK f BB a AK ɪ AK j AB ə AK ɫ AD z AH
defiliation	d AC ɪ AK f BB ɪ AK l AD iː AL j AB e AK ɪ AK ʃ AH ə AK n AF
defiltration	d AC iː AL f BB ɪ AK ɫ AD t AC ɹ AB e AK ɪ AK ʃ AH ə AK n AF
definability	d AC ɪ AK f BB a AK ɪ AK n AF ə AK b AG ɪ AK l AD ɪ AK t AC i AK
definably	d AC ɪ AK f BB a AK ɪ AK n AF ə AK b AG l AD i AK
define	d AC ɪ AK f BB a AK ɪ AK n AF
defined	d AC ɪ AK f BB ʌ AK ɪ AK n AF d AC
definedness	d AC ɪ AK f BB a AK ɪ AK n AF d AC n AF ə AK s AH
definement	d AC ɪ AK f BB a AK ɪ AK n AF m AE ə AK n AF t AC
definer	d AC ɪ AK f BB a AK ɪ AK n AF ə AK ɹ AB
definiens	d AC ɪ AK f BB ɪ AK n AF ɪ AK ɛ AK n AF z AH
definite	d AC ɛ AK f BB ɪ AK n AF ɪ AK t AC
definitely	d AC ɛ AK f BB ɪ AK n AF ɪ AK t AC l AD i AK
definiteness	d AC ɛ AK f BB ɪ AK n AF ɪ AK t AC n AF ə AK s AH
definition	d AC ɛ AK f BB ɪ AK n AF ɪ AK ʃ AH ə AK n AF
definitionless	d AC ɛ AK f BB ɪ AK n AF ɪ AK ʃ AH ə AK n AF l AD ə AK s AH
definitions	d AC ɛ AK f BB ɪ AK n AF ɪ AK ʃ AH ə AK n AF s AH
definitive	d AC ɪ AK f BB ɪ AK n AF ɪ AK t AC ɪ AK v BB
definitively	d AC ɪ AK f BB ɪ AK n AF ɪ AK t AC ɪ AK v BB l AD i AK
definitiveness	d AC ɪ AK f BB ɪ AK n AF ɪ AK t AC ɪ AK v BB n AF ə AK s AH
definitude	d AC ɪ AK f BB ɪ AK n AF ɪ AK t AC j AB uː AN d AC
definned	d AC iː AL f BB ɪ AK n AF d AC
deflagrant	d AC ɛ AK f BB l AD ə AK ɡ AC ɹ AB ə AK n AF t AC
deflagrate	d AC ɛ AK f BB l AD ə AK ɡ AC ɹ AB e AK ɪ AK t AC
deflagration	d AC ɛ AK f BB l AD ə AK ɡ AC ɹ AB e AK ɪ AK ʃ AH ə AK n AF
deflagrator	d AC ɛ AK f BB l AD ə AK ɡ AC ɹ AB e AK ɪ AK t AC ə AK ɹ AB
deflate	d AC iː AL f BB l AD e AK ɪ AK t AC
deflatedly	d AC iː AL f BB l AD e AK ɪ AK t AC ə AK d AC l AD i AK
deflation	d AC ɪ AK f BB l AD e AK ɪ AK ʃ AH ə AK n AF
deflationary	d AC ɪ AK f BB l AD e AK ɪ AK ʃ AH ə AK n AF ɹ AB i AK
deflationism	d AC ɪ AK f BB l AD e AK ɪ AK ʃ AH ə AK n AF ɪ AK z AH ə AK m AE
deflationist	d AC ɪ AK f BB l AD e AK ɪ AK ʃ AH ə AK n AF ɪ AK s AH t AC
deflator	d AC ɪ AK f BB l AD e AK ɪ AK t AC ə AK ɹ AB
deflect	d AC ɪ AK f BB l AD ɛ AK k AC t AC
deflection	d AC ɪ AK f BB l AD ɛ AK k AC ʃ AH ə AK n AF
deflective	d AC ɪ AK f BB l AD ɛ AK k AC t AC ɪ AK v BB
deflector	d AC ɪ AK f BB l AD ɛ AK k AC t AC ə AK ɹ AB
deflocculate	d AC ɪ AK f BB l AD ɒ AM k AC j AB ə AK l AD e AK ɪ AK t AC
deflocculation	d AC ɪ AK f BB l AD ɒ AM k AC j AB ə AK l AD e AK ɪ AK ʃ AH ə AK n AF
deflorate	d AC iː AL f BB l AD ɔ AM ɹ AB ə AK t AC
deflower	d AC ɪ AK f BB l AD a AK ʊ AM ə AK ɹ AB
deflowerer	d AC ɪ AK f BB l AD a AK ʊ AM ə AK ɹ AB ə AK ɹ AB
deflowering	d AC ɪ AK f BB l AD a AK ʊ AM w AI ə AK ɹ AB ɪ AK ŋ AF ɡ AC
deflowerment	d AC ɪ AK f BB l AD a AK ʊ AM w AI ə AK ɹ AB m AE ə AK n AF t AC
defluorinated	d AC iː AL f BB l AD ɔː AN ɹ AB ɪ AK n AF e AK ɪ AK t AC ə AK d AC
defluous	d AC ɛ AK f BB l AD uː AN ə AK s AH
defo	d AC ɛ AK f BB ə AK ʊ AM
defocus	d AC iː AL f BB ə AK ʊ AM k AC ə AK s AH
defocused	d AC iː AL f BB ə AK ʊ AM k AC ə AK s AH t AC
defog	d AC iː AL f BB ɒ AM ɡ AC
defogger	d AC iː AL f BB ɒ AM ɡ AC ə AK ɹ AB
defoliant	d AC iː AL f BB ə AK ʊ AM l AD ɪ AK ə AK n AF t AC
defoliate	d AC iː AL f BB ə AK ʊ AM l AD iː AL j AB e AK ɪ AK t AC
defoliation	d AC iː AL f BB ə AK ʊ AM l AD iː AL j AB e AK ɪ AK ʃ AH ə AK n AF
defoliator	d AC iː AL f BB ə AK ʊ AM l AD iː AL j AB e AK ɪ AK t AC ə AK ɹ AB
defolliculated	d AC iː AL f BB ɒ AM l AD ɪ AK k AC j AB ə AK l AD e AK ɪ AK t AC ə AK d AC
deforest	d AC ɪ AK f BB ɒ AM ɹ AB ɪ AK s AH t AC
deforestation	d AC ɪ AK f BB ɒ AM ɹ AB ɪ AK s AH t AC e AK ɪ AK ʃ AH ə AK n AF
deforested	d AC ɪ AK f BB ɒ AM ɹ AB ɪ AK s AH t AC ə AK d AC
deform	d AC ɪ AK f BB ɔː AN m AE
deformability	d AC ɪ AK f BB ɔː AN m AE ə AK b AG ɪ AK l AD ɪ AK t AC i AK
deformalize	d AC ɪ AK f BB ɔː AN m AE ə AK l AD a AK ɪ AK z AH
deformation	d AC ɛ AK f BB ə AK m AE e AK ɪ AK ʃ AH ə AK n AF
deformed	d AC ɪ AK f BB ɔː AN m AE d AC
deformedness	d AC ɪ AK f BB ɔː AN m AE d AC n AF ə AK s AH
deformer	d AC ɪ AK f BB ɔː AN m AE ə AK ɹ AB
deformity	d AC ɪ AK f BB ɔː AN m AE ɪ AK t AC i AK
deformylase	d AC ɪ AK f BB ɔː AN ɹ AB m AE ɪ AK l AD e AK ɪ AK z AH
defrag	d AC iː AL f BB ɹ AB æ AK ɡ AC
defragger	d AC iː AL f BB ɹ AB æ AK ɡ AC ə AK ɹ AB
defragment	d AC iː AL f BB ɹ AB æ AK ɡ AC m AE ɛ AK n AF t AC
defragmentation	d AC iː AL f BB ɹ AB æ AK ɡ AC m AE ə AK n AF t AC e AK ɪ AK ʃ AH ə AK n AF
defragmenter	d AC iː AL f BB ɹ AB æ AK ɡ AC m AE ɛ AK n AF t AC ə AK ɹ AB
defraud	d AC ɪ AK f BB ɹ AB ɔː AN d AC
defrauder	d AC ɪ AK f BB ɹ AB ɔː AN d AC ə AK ɹ AB
defray	d AC ɪ AK f BB ɹ AB e AK ɪ AK
defrizz	d AC iː AL f BB ɹ AB ɪ AK z AH
defrock	d AC iː AL f BB ɹ AB ɒ AM k AC
defrost	d AC iː AL f BB ɹ AB ɒ AM s AH t AC
defrostable	d AC iː AL f BB ɹ AB ɒ AM s AH t AC ə AK b AG ə AK ɫ AD
defroster	d AC iː AL f BB ɹ AB ɒ AM s AH t AC ə AK ɹ AB
deft	d AC ɛ AK f BB t AC
deftly	d AC ɛ AK f BB t AC l AD i AK
deftness	d AC ɛ AK f BB t AC n AF ə AK s AH
defunct	d AC ɪ AK f BB ʌ AK ŋ AF k AC t AC
defunction	d AC ə AK f BB ʌ AK ŋ AF k AC ʃ AH ə AK n AF
defunctioning	d AC iː AL f BB ʌ AK ŋ AF k AC ʃ AH ə AK n AF ɪ AK ŋ AF
defund	d AC iː AL f BB ʌ AK n AF d AC
defuse	d AC ɪ AK f BB j AB uː AN z AH
defuser	d AC iː AL f BB j AB uː AN z AH ə AK ɹ AB
defusion	d AC iː AL f BB j AB uː AN ʒ AH ə AK n AF
defusive	d AC ɪ AK f BB j AB uː AN s AH ɪ AK v BB
defuzzification	d AC iː AL f BB ʌ AK z AH ɪ AK f BB ɪ AK k AC e AK ɪ AK ʃ AH ə AK n AF
defy	d AC ɪ AK f BB a AK ɪ AK
defyingly	d AC ɪ AK f BB a AK ɪ AK j AB ɪ AK ŋ AF ɡ AC l AD i AK
defœdate	d AC ɪ AK f BB iː AL d AC ə AK t AC
degasification	d AC iː AL ɡ AC æ AK s AH ɪ AK f BB ɪ AK k AC e AK ɪ AK ʃ AH ə AK n AF
degauss	d AC iː AL ɡ AC a AK ʊ AM s AH
degen	d AC e AK ɪ AK ɡ AC ə AK n AF
degeneracy	d AC ɪ AK d AC ʒ AH ɛ AK n AF ə AK ɹ AB ə AK s AH i AK
degeneration	d AC ɪ AK d AC ʒ AH ɛ AK n AF ə AK ɹ AB e AK ɪ AK ʃ AH ə AK n AF
degenerative	d AC ɪ AK d AC ʒ AH ɛ AK n AF ə AK ɹ AB ə AK t AC ɪ AK v BB
degenerous	d AC ɪ AK d AC ʒ AH ɛ AK n AF ə AK ɹ AB ə AK s AH
degerm	d AC iː AL d AC ʒ AH ɜː AL m AE
degermed	d AC iː AL d AC ʒ AH ɜː AL m AE d AC
deglaciation	d AC i AK ɡ AC l AD e AK ɪ AK ʃ AH i AK e AK ɪ AK ʃ AH ə AK n AF
deglamorization	d AC iː AL ɡ AC l AD æ AK m AE ə AK ɹ AB a AK ɪ AK z AH e AK ɪ AK ʃ AH ə AK n AF
deglamorize	d AC iː AL ɡ AC l AD æ AK m AE ə AK ɹ AB a AK ɪ AK z AH
deglaze	d AC iː AL ɡ AC l AD e AK ɪ AK z AH
deglobalization	d AC iː AL ɡ AC l AD ə AK ʊ AM b AG ə AK l AD a AK ɪ AK z AH e AK ɪ AK ʃ AH ə AK n AF
deglobalize	d AC iː AL ɡ AC l AD ə AK ʊ AM b AG ə AK l AD a AK ɪ AK z AH
deglomeration	d AC iː AL ɡ AC l AD ɒ AM m AE ə AK ɹ AB e AK ɪ AK ʃ AH ə AK n AF
deglorification	d AC iː AL ɡ AC l AD ɔː AN ɹ AB ɪ AK f BB ɪ AK k AC e AK ɪ AK ʃ AH ə AK n AF
deglottalization	d AC iː AL ɡ AC l AD ɒ AM t AC ə AK l AD a AK ɪ AK z AH e AK ɪ AK ʃ AH ə AK n AF
deglottalize	d AC iː AL ɡ AC l AD ɒ AM t AC ə AK l AD a AK ɪ AK z AH
deglove	d AC iː AL ɡ AC l AD ʌ AK v BB
degloving	d AC iː AL ɡ AC l AD ʌ AK v BB ɪ AK ŋ AF
deglutinate	d AC iː AL ɡ AC l AD uː AN t AC ɪ AK n AF e AK ɪ AK t AC
deglutination	d AC iː AL ɡ AC l AD uː AN t AC ɪ AK n AF e AK ɪ AK ʃ AH ə AK n AF
deglutition	d AC iː AL ɡ AC l AD uː AN t AC ɪ AK ʃ AH ə AK n AF
deglutitious	d AC iː AL ɡ AC l AD uː AN t AC ɪ AK ʃ AH ə AK s AH
deglutitory	d AC iː AL ɡ AC l AD uː AN t AC ɪ AK ʃ AH ə AK ɹ AB i AK
degradability	d AC ɪ AK ɡ AC ɹ AB e AK ɪ AK d AC ə AK b AG ɪ AK l AD ɪ AK t AC i AK
degradation	d AC ɛ AK ɡ AC ɹ AB ə AK d AC e AK ɪ AK ʃ AH ə AK n AF
degradational	d AC ɛ AK ɡ AC ɹ AB ə AK d AC e AK ɪ AK ʃ AH ə AK n AF ə AK ɫ AD
degrade	d AC ɪ AK ɡ AC ɹ AB e AK ɪ AK d AC
degraded	d AC ɪ AK ɡ AC ɹ AB e AK ɪ AK d AC ə AK d AC
degrader	d AC ɪ AK ɡ AC ɹ AB e AK ɪ AK d AC ə AK ɹ AB
degrading	d AC ɪ AK ɡ AC ɹ AB e AK ɪ AK d AC ɪ AK ŋ AF ɡ AC
degranulate	d AC iː AL ɡ AC ɹ AB æ AK n AF j AB ə AK l AD e AK ɪ AK t AC
degranulation	d AC iː AL ɡ AC ɹ AB æ AK n AF j AB ə AK l AD e AK ɪ AK ʃ AH ə AK n AF
degree	d AC ɪ AK ɡ AC ɹ AB iː AL
degrees	d AC ɪ AK ɡ AC ɹ AB iː AL z AH
degression	d AC ɪ AK ɡ AC ɹ AB ɛ AK ʃ AH ə AK n AF
degringolade	d AC e AK ɪ AK ɡ AC ɹ AB æ AK ŋ AF ɡ AC o AM ʊ AM l AD ɑː AL d AC
degroup	d AC iː AL ɡ AC ɹ AB uː AN p AG
degum	d AC iː AL ɡ AC ʌ AK m AE
degunk	d AC iː AL ɡ AC ʌ AK ŋ AF k AC
dehabilitation	d AC iː AL h AA ə AK b AG ɪ AK l AD ɪ AK t AC e AK ɪ AK ʃ AH ə AK n AF
dehalogenase	d AC iː AL h AA e AK ɪ AK l AD ə AK d AC ʒ AH ə AK n AF e AK ɪ AK z AH
dehalogenation	d AC iː AL h AA e AK ɪ AK l AD ə AK d AC ʒ AH ə AK n AF e AK ɪ AK ʃ AH ə AK n AF
dehisce	d AC ɪ AK h AA ɪ AK s AH
dehiscence	d AC ɪ AK h AA ɪ AK s AH ə AK n AF s AH
dehiscent	d AC ɪ AK h AA ɪ AK s AH ə AK n AF t AC
dehook	d AC iː AL h AA ʊ AM k AC
dehorn	d AC iː AL h AA ɔː AN n AF
dehort	d AC ɪ AK h AA ɔː AN t AC
dehortation	d AC iː AL h AA ɔː AN t AC e AK ɪ AK ʃ AH ə AK n AF
dehortative	d AC iː AL h AA ɔː AN t AC ə AK t AC ɪ AK v BB
dehortatory	d AC iː AL h AA ɔː AN t AC ə AK t AC ɹ AB i AK
dehull	d AC i AK h AA ʌ AK l AD
dehulled	d AC i AK h AA ʌ AK l AD d AC
dehumanization	d AC iː AL h AA j AB uː AN m AE ə AK n AF a AK ɪ AK z AH e AK ɪ AK ʃ AH ə AK n AF
dehumanize	d AC iː AL h AA j AB uː AN m AE ə AK n AF a AK ɪ AK z AH
dehumanizer	d AC iː AL h AA j AB uː AN m AE ə AK n AF a AK ɪ AK z AH ə AK ɹ AB
dehumanizingly	d AC iː AL h AA j AB uː AN m AE ə AK n AF a AK ɪ AK z AH ɪ AK ŋ AF ɡ AC l AD i AK
dehumidification	d AC iː AL h AA j AB uː AN m AE ɪ AK d AC ɪ AK f BB ɪ AK k AC e AK ɪ AK ʃ AH ə AK n AF
dehumidifier	d AC iː AL h AA j AB uː AN m AE ɪ AK d AC ɪ AK f BB a AK ɪ AK j AB ə AK ɹ AB
dehumidify	d AC iː AL h AA j AB uː AN m AE ɪ AK d AC ɪ AK f BB a AK ɪ AK
dehydrase	d AC iː AL h AA a AK ɪ AK d AC ɹ AB e AK ɪ AK z AH
dehydratase	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ə AK t AC e AK ɪ AK z AH
dehydrate	d AC iː AL h AA a AK ɪ AK d AC ɹ AB e AK ɪ AK t AC
dehydrated	d AC iː AL h AA a AK ɪ AK d AC ɹ AB e AK ɪ AK t AC ə AK d AC
dehydration	d AC iː AL h AA a AK ɪ AK d AC ɹ AB e AK ɪ AK ʃ AH ə AK n AF
dehydrator	d AC iː AL h AA a AK ɪ AK d AC ɹ AB e AK ɪ AK t AC ə AK ɹ AB
dehydroalanine	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ə AK ʊ AM æ AK l AD ə AK n AF iː AL n AF
dehydroamino	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ə AK ʊ AM ə AK m AE iː AL n AF ə AK ʊ AM
dehydroascorbate	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ə AK ʊ AM ə AK s AH k AC ɔː AN ɹ AB b AG e AK ɪ AK t AC
dehydrobenzene	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ə AK ʊ AM b AG ɛ AK n AF z AH iː AL n AF
dehydrobromination	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ə AK b AG ɹ AB ə AK ʊ AM m AE ɪ AK n AF e AK ɪ AK ʃ AH ə AK n AF
dehydrochlorination	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ə AK k AC l AD ɔː AN ɹ AB ɪ AK n AF e AK ɪ AK ʃ AH ə AK n AF
dehydrogenase	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ɒ AM d AC ʒ AH ə AK n AF e AK ɪ AK z AH
dehydrogenate	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ɒ AM d AC ʒ AH ə AK n AF e AK ɪ AK t AC
dehydrogenated	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ɒ AM d AC ʒ AH ə AK n AF e AK ɪ AK t AC ə AK d AC
dehydrogenating	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ɒ AM d AC ʒ AH ə AK n AF e AK ɪ AK t AC ɪ AK ŋ AF ɡ AC
dehydrogenation	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ɒ AM d AC ʒ AH ə AK n AF e AK ɪ AK ʃ AH ə AK n AF
dehydroisoandrosterone	d AC iː AL h AA a AK ɪ AK d AC ɹ AB ə AK ʊ AM a AK ɪ AK s AH ə AK ʊ AM æ AK n AF d AC ɹ AB ɒ AM s AH t AC ə AK ɹ AB ə AK ʊ AM n AF
dehymenization	d AC iː AL h AA a AK ɪ AK m AE ə AK n AF a AK ɪ AK z AH e AK ɪ AK ʃ AH ə AK n AF
dehypnotize	d AC iː AL h AA ɪ AK p AG n AF ə AK t AC a AK ɪ AK z AH
deianira	d AC iː AL ə AK n AF a AK ɪ AK ə AK ɹ AB ə AK
deice	d AC iː AL a AK ɪ AK s AH
deicer	d AC i AK a AK ɪ AK s AH ə AK ɹ AB
deicide	d AC iː AL ɪ AK s AH a AK ɪ AK d AC
deictic	d AC a AK ɪ AK k AC t AC ɪ AK k AC
deidamia	d AC e AK ɪ AK d AC ə AK m AE a AK ɪ AK ə AK
deiform	d AC iː AL ɪ AK f BB ɔː AN ɹ AB m AE
deify	d AC iː AL ɪ AK f BB a AK ɪ AK
deign	d AC e AK ɪ AK n AF
deimos	d AC a AK ɪ AK m AE ə AK s AH
deinterlace	d AC iː AL ɪ AK n AF t AC ə AK l AD e AK ɪ AK s AH
deirdre	d AC ɪ AK ə AK d AC ɹ AB ə AK
deiseal	d AC ʒ AH ɛ AK ʃ AH ə AK l AD
deism	d AC iː AL ɪ AK z AH ə AK m AE
deistic	d AC e AK ɪ AK ɪ AK s AH t AC ɪ AK k AC
deistical	d AC e AK ɪ AK ɪ AK s AH t AC ɪ AK k AC ə AK l AD
deistically	d AC e AK ɪ AK ɪ AK s AH t AC ɪ AK k AC l AD i AK
deitate	d AC iː AL ɪ AK t AC ə AK t AC
deities	d AC iː AL ɪ AK t AC i AK z AH
deity	d AC iː AL ɪ AK t AC ɪ AK
deixes	d AC a AK ɪ AK k AC s AH iː AL z AH
deixis	d AC e AK ɪ AK k AC s AH ɪ AK s AH
deject	d AC ɪ AK d AC ʒ AH ɛ AK k AC t AC
dejecta	d AC ɪ AK d AC ʒ AH ɛ AK k AC t AC ə AK
dejected	d AC ɪ AK d AC ʒ AH ɛ AK k AC t AC ə AK d AC
dejectedly	d AC ɪ AK d AC ʒ AH ɛ AK k AC t AC ə AK d AC l AD i AK
dejectedness	d AC ɪ AK d AC ʒ AH ɛ AK k AC t AC ə AK d AC n AF ə AK s AH
dejecter	d AC ɪ AK d AC ʒ AH ɛ AK k AC t AC ə AK ɹ AB
dejection	d AC ɪ AK d AC ʒ AH ɛ AK k AC ʃ AH ə AK n AF
dejectory	d AC ɪ AK d AC ʒ AH ɛ AK k AC t AC ə AK ɹ AB i AK
dejecture	d AC ɪ AK d AC ʒ AH ɛ AK k AC t AC ʃ AH ə AK ɹ AB
dejeration	d AC ɛ AK d AC ʒ AH ə AK ɹ AB e AK ɪ AK ʃ AH ə AK n AF
dekameter	d AC ɛ AK k AC ə AK m AE iː AL t AC ə AK ɹ AB
deke	d AC iː AL k AC
dekko	d AC e AK k AC ə AK ʊ AM
dekopon	d AC ɛ AK k AC ə AK ʊ AM p AG ɒ AM n AF
dekulakize	d AC ɪ AK k AC uː AN l AD æ AK k AC a AK ɪ AK z AH
del	d AC ɛ AK l AD
delabialize	d AC iː AL l AD e AK ɪ AK b AG ɪ AK ə AK l AD a AK ɪ AK z AH
delaceration	d AC iː AL l AD æ AK s AH ə AK ɹ AB e AK ɪ AK ʃ AH ə AK n AF
delactation	d AC iː AL l AD æ AK k AC t AC e AK ɪ AK ʃ AH ə AK n AF
delam	d AC iː AL l AD æ AK m AE
delaminate	d AC iː AL l AD æ AK m AE ɪ AK n AF e AK ɪ AK t AC
delaminated	d AC iː AL l AD æ AK m AE ɪ AK n AF e AK ɪ AK t AC ə AK d AC
delamination	d AC iː AL l AD æ AK m AE ɪ AK n AF e AK ɪ AK ʃ AH ə AK n AF
delaney	d AC ɪ AK l AD e AK ɪ AK n AF i AK
delano	d AC ɛ AK l AD ə AK n AF ə AK ʊ AM
delate	d AC ɪ AK l AD e AK ɪ AK t AC
delation	d AC ɪ AK l AD e AK ɪ AK ʃ AH n̩ BE
delavirdine	d AC ɛ AK l AD ə AK v BB ɪ AK ə AK d AC iː AL n AF
delaware	d AC ɛ AK l AD ə AK w AI e AK ə AK ɹ AB
delay	d AC ɪ AK l AD e AK ɪ AK
delayed	d AC ə AK l AD e AK ɪ AK d AC
delbrück	d AC ɛ AK l AD b AG ɹ AB ʊ AM k AC
dele	d AC iː AL l AD iː AL
delead	d AC iː AL l AD ɛ AK d AC
delectable	d AC ɪ AK l AD ɛ AK k AC t AC ə AK b AG ə AK l AD
delectably	d AC ɪ AK l AD ɛ AK k AC t AC ə AK b AG l AD i AK
delectation	d AC ɪ AK l AD ɛ AK k AC t AC e AK ɪ AK ʃ AH ə AK n AF
delegate	d AC ɛ AK l AD ɪ AK ɡ AC ə AK t AC
delegation	d AC ɛ AK l AD ɪ AK ɡ AC e AK ɪ AK ʃ AH ə AK n AF
delegitimation	d AC iː AL l AD ɪ AK d AC ʒ AH ɪ AK t AC ɪ AK m AE e AK ɪ AK ʃ AH ə AK n AF
deleon	d AC ə AK l AD i AK ɑ AK n AF
delete	d AC ɪ AK l AD iː AL t AC
deleterious	d AC ɪ AK l AD ɪ AK t AC ɪ AK ə AK ɹ AB i AK ə AK s AH
deletery	d AC ə AK l AD iː AL t AC ə AK ɹ AB i AK
deletion	d AC ɪ AK l AD iː AL ʃ AH ə AK n AF
deletory	d AC ə AK l AD iː AL t AC ə AK ɹ AB i AK
delhi	d AC ɛ AK l AD i AK
deli	d AC ɛ AK l AD i AK
delia	d AC iː AL l AD ɪ AK ə AK
deliberate	d AC ɪ AK l AD ɪ AK b AG ə AK ɹ AB ə AK t AC
deliberately	d AC ɪ AK l AD ɪ AK b AG ə AK ɹ AB ə AK t AC l AD i AK
deliberation	d AC ɪ AK l AD ɪ AK b AG ə AK ɹ AB e AK ɪ AK ʃ AH ə AK n AF
delicacy	d AC ɛ AK l AD ɪ AK k AC ə AK s AH i AK
delicate	d AC ɛ AK l AD ɪ AK k AC ə AK t AC
delicately	d AC ɛ AK l AD ɪ AK k AC ə AK t AC l AD i AK
delicatessen	d AC ɛ AK l AD ɪ AK k AC ə AK t AC ɛ AK s AH ə AK n AF
delicious	d AC ɪ AK l AD ɪ AK ʃ AH ə AK s AH
delict	d AC ɪ AK l AD ɪ AK k AC t AC
delictuous	d AC ə AK l AD ɪ AK k AC t AC ʃ AH u AM ə AK s AH
delight	d AC ɪ AK l AD a AK ɪ AK t AC
delighted	d AC ɪ AK l AD a AK ɪ AK t AC ə AK d AC
delights	d AC ɪ AK l AD a AK ɪ AK t AC s AH
delightsome	d AC ɪ AK l AD a AK ɪ AK t AC s AH ə AK m AE
delightsomely	d AC ɪ AK l AD a AK ɪ AK t AC s AH ə AK m AE l AD i AK
delightsomeness	d AC ɪ AK l AD a AK ɪ AK t AC s AH ə AK m AE n AF ə AK s AH
delilah	d AC ɪ AK l AD a AK ɪ AK l AD ə AK
deliminate	d AC ɪ AK l AD ɪ AK m AE ɪ AK n AF e AK ɪ AK t AC
delimit	d AC ɪ AK l AD ɪ AK m AE ɪ AK t AC
delimited	d AC ɪ AK l AD ɪ AK m AE ɪ AK t AC ə AK d AC
delimiter	d AC ɪ AK l AD ɪ AK m AE ɪ AK t AC ə AK ɹ AB
delineate	d AC ɪ AK l AD ɪ AK n AF iː AL e AK ɪ AK t AC
delineation	d AC iː AL l AD ɪ AK n AF i AK e AK ɪ AK ʃ AH ə AK n AF
delinquency	d AC ɪ AK l AD ɪ AK ŋ AF k AC w AI ə AK n AF s AH i AK
delinquent	d AC ɪ AK l AD ɪ AK ŋ AF k AC w AI ə AK n AF t AC
delinquently	d AC ɪ AK l AD ɪ AK ŋ AF k AC w AI ə AK n AF t AC l AD i AK
deliquate	d AC ɛ AK l AD ɪ AK k AC w AI e AK ɪ AK t AC
delirate	d AC ɛ AK l AD ɪ AK ɹ AB e AK ɪ AK t AC
deliriant	d AC ɪ AK l AD ɪ AK ɹ AB iː AL ə AK n AF t AC
delirious	d AC ɪ AK l AD ɪ AK ɹ AB ɪ AK ə AK s AH
delirium	d AC ɪ AK l AD ɪ AK ɹ AB ɪ AK ə AK m AE
delitescence	d AC ɛ AK l AD ɪ AK t AC ɛ AK s AH ə AK n AF s AH
deliver	d AC ɪ AK l AD ɪ AK v BB ə AK ɹ AB
deliverability	d AC ɪ AK l AD ɪ AK v BB ɹ AB ə AK b AG ɪ AK l AD ɪ AK t AC i AK
deliverable	d AC ɪ AK l AD ɪ AK v BB ɹ AB ə AK b AG ə AK ɫ AD
deliverance	d AC ɪ AK l AD ɪ AK v BB ɹ AB ə AK n AF s AH
delivered	d AC ɪ AK l AD ɪ AK v BB ə AK d AC
delivery	d AC ɪ AK l AD ɪ AK v BB ə AK ɹ AB i AK
dell	d AC ɛ AK l AD
dells	d AC ɛ AK l AD z AH
delocalization	d AC iː AL l AD ə AK ʊ AM k AC ə AK l AD a AK ɪ AK z AH e AK ɪ AK ʃ AH ə AK n AF
delocalize	d AC iː AL l AD ə AK ʊ AM k AC ə AK l AD a AK ɪ AK z AH
delocalized	d AC iː AL l AD ə AK ʊ AM k AC ə AK l AD a AK ɪ AK z AH d AC
delomorphic	d AC ɛ AK l AD ə AK m AE ɔ AM ɹ AB f BB ɪ AK k AC
delores	d AC ɪ AK l AD ɔː AN ɹ AB ɪ AK z AH
delphi	d AC ɛ AK l AD f BB i AK
delphic	d AC ɛ AK l AD f BB ɪ AK k AC
delphine	d AC ɛ AK l AD f BB iː AL n AF
delt	d AC ɛ AK l AD t AC
delta	d AC ɛ AK l AD t AC ə AK
deltidium	d AC ɛ AK l AD t AC ɪ AK d AC ɪ AK ə AK m AE
deltiology	d AC ɛ AK l AD t AC ɪ AK ɒ AM l AD ə AK d AC ʒ AH ɪ AK
deltoid	d AC ɛ AK ɫ AD t AC ɔ AM ɪ AK d AC
delts	d AC ɛ AK l AD t AC s AH
delude	d AC ɪ AK l AD uː AN d AC
deluded	d AC ɪ AK l AD uː AN d AC ɪ AK d AC
deluge	d AC ɛ AK l AD j AB uː AN d AC ʒ AH
delusion	d AC ɪ AK l AD j AB uː AN ʒ AH ə AK n AF
delusory	d AC ɪ AK l AD uː AN z AH ə AK ɹ AB i AK
delve	d AC ɛ AK l AD v BB
delved	d AC ɛ AK l AD v BB d AC
