dreiländereck	d ʁ a AD ɪ̯ BL l ɛ BG n d ɐ CA ʔ ɛ BG k
dreisatz	d ʁ a AD ɪ̯ BL z a AD t s
dreispitz	d ʁ a AD ɪ̯ BL ʃ p ɪ BE t s
dreitagebart	d r a AD i AH t aː AE ɡ ə BG b aː AE ɐ CA t
drempel	d ʁ ɛ BG m p ə BG l
dressieren	d ʁ ɛ BG s iː AI ɐ̯ n
dribbeln	d ʁ ɪ BE b l̩ n
drillen	d ʁ ɪ BE l̩ n
droge	d ʁ oː AK ɡ ə BG
drogenbeauftragter	d ʁ oː AK ɡ ŋ̩ b ə BG ʔ a AD ʊ̯ BM f t ʁ aː AE k t ɐ CA
drogenberater	d ʁ oː AK ɡ ə BG n b ə BG ʁ aː AE t ɐ CA
drogenberatern	d ʁ oː AK ɡ ə BG n b ə BG ʁ aː AE t ɐ CA n
drogenberaters	d ʁ oː AK ɡ ə BG n b ə BG ʁ aː AE t ɐ CA s
drogenfalle	d ʁ oː AK ɡ ə BG n f a AD l ə BG
drogenhändlerin	d ʁ oː AK ɡ n̩ h AA ɛ BG n d l ə BG ʁ ɪ BE n
drogenhändlerinnen	d ʁ oː AK ɡ n̩ h AA ɛ BG n d l ə BG ʁ ʁ ɪ BE n ə BG n
drogenkriminalität	d ʁ oː AK ɡ n̩ k ʁ i AH m i AH n a AD l i AH t ɛː BI t
drogensucht	d ʁ oː AK ɡ n̩ z ʊ BD x t
drogenverseucht	d ʁ oː AK ɡ n̩ f ɛ BG ɐ̯ z ɔ BB ɪ̯ BL ç t
drogenwirtschaft	d ʁ oː AK ɡ n̩ v ɪ BE ʁ t ʃ a AD f t
drohbrief	d ʀ oː AK b ʀ iː AI f
drossel	d ʁ ɔ BB s ə BG l
drucken	d ʁ ʊ BD k ə BG n
druckerei	d ʀ ʊ BD k ə BG ʀ a AD ɪ̯ BL
druckmittel	d ʀ ʊ BD k m ɪ BE t l̩
drucksache	d ʀ ʊ BD k z a AD χ ə BG
drucktype	d r ʊ BD k t yː DB p ə BG
drunter	d ʀ ʊ BD n t ɐ CA
drängeln	d ʀ ɛ BG ŋ l̩ n
dräuen	d ʀ ɔ BB ɪ̯ BL ə BG n
dröhnen	d ʁ øː CJ n ə BG n
drölf	d ʁ œ CD l f
drücken	d ʁ ʏ DC k ŋ̩
drüsig	d ʀ yː DB z ɪ BE ç
dschihadist	d ʒ i AH h AA aː AE d ɪ BE s t
dschihadistin	d ʒ i AH h AA aː AE d ɪ BE s t ɪ BE n
dschungel	d ʒ ʊ BD ŋ ə BG l
dual	d u AL aː AE l
dualsystem	d u AL aː AE l z ʏ DC s t eː AG m
dualsystems	d u AL aː AE l z ʏ DC s t eː AG m s
ducken	d ʊ BD k ə BG n
duckmäuser	d ʊ BD k m ɔ BB ɪ̯ BL z ɐ CA
duckmäusern	d ʊ BD k m ɔ BB ɪ̯ BL z ɐ CA n
duckmäusers	d ʊ BD k m ɔ BB ɪ̯ BL z ɐ CA s
dudeln	d uː AM d l̩ n
duden	d uː AM d̚ n̩
duftend	d ʊ BD f t ə BG n t
duisburg	d yː DB s b ʊ BD ʁ k
dulden	d ʊ BD l d ə BG n
dumpf	d ʊ BD m p f
dumpfheit	d ʊ BD m p f h AA a AD ɪ̯ BL t
dunkel	d ʊ BD ŋ k ə BG l
duplizieren	d u AL p l i AH t s iː AI ʁ ə BG n
durchackern	d ʊ BD ʁ ç ʔ a AD k ɐ CA n
durchatmen	d ʊ BD ʁ ç aː AE t m ə BG n
durchaus	d ʊ BD ʁ ç ʔ a AD ʊ̯ BM s
durchdringen	d ʊ BD ʁ ç d ʁ ɪ BE ŋ ə BG n
durcheinanderbringen	d ʊ BD ʁ ç ʔ a AD ɪ̯ BL n a AD n d ɐ CA b ʁ ɪ BE ŋ ə BG n
durcheinanderwürfeln	d ʊ BD ʁ ç ʔ a AD ɪ̯ BL n a AD n d ɐ CA v ʏ DC ʁ f l̩ n
durchessen	d ʊ BD ʁ ç ʔ ɛ BG s n̩
durchfahren	d ʊ BD ɐ̯ ç f aː AE ɐ̯ n
durchführung	d ʊ BD ɐ̯ ç f yː DB ʁ ʊ BD ŋ
durchgang	d ʊ BD ʁ ç ɡ a AD ŋ
durchgebrannt	d ʊ BD ʁ ç ɡ ə BG b ʁ a AD n t
durchgehen	d ʊ BD ʁ ç ɡ eː AG ə BG n
durchhängen	d ʊ BD ʁ ç h AA ɛ BG ŋ ə BG n
durchkommen	d ʊ BD ʁ ç k ɔ BB m ə BG n
durchkoppeln	d ʊ BD ʁ ç k ɔ BB p l̩ n
durchkämmen	d ʊ BD ɐ̯ ç k ɛ BG m n̩
durchlaufen	d ʊ BD ʁ ç l a AD ʊ̯ BM f n̩
durchliegen	d ʊ BD ʁ ç l iː AI ɡ n̩
durchnehmen	d ʊ BD ʁ ç n eː AG m ə BG n
durchqueren	d ʊ BD ɐ̯ ç kʰ v eː AG ɐ̯ n
durchrasseln	d ʊ BD ʁ ç ʁ a AD s l̩ n
durchrütteln	d ʊ BD ʁ ç ʁ ʏ DC t ə BG l n
durchsage	d ʊ BD ʁ ç z aː AE ɡ ə BG
durchsagen	d ʊ BD ʁ ç z aː AE ɡ ŋ̩
durchschlagen	d ʊ BD ʁ ç ʃ l aː AE ɡ n̩
durchschreiten	d ʊ BD ʁ ç ʃ ʀ a AD ɪ̯ BL t n̩
durchsetzen	d ʊ BD ʁ ç z ɛ BG t s ə BG n
durchsichtigkeit	d ʊ BD ʁ ç z ɪ BE ç t ɪ BE ç k a AD ɪ̯ BL t
durchsickern	d ʊ BD ʁ ç z ɪ BE k ɐ CA n
durchstellen	d ʊ BD ʁ ç ʃ t ɛ BG l ə BG n
durchströmen	d ʊ BD ʁ ç ʃ t ʁ øː CJ m ə BG n
durchsuchen	d ʊ BD ɐ̯ ç z uː AM χ n̩
durchsuchung	d ʊ BD ɐ̯ ç z uː AM χ ʊ BD ŋ
durchsuchungsbefehl	d ʊ BD ʁ ç z uː AM χ ʊ BD ŋ s b ə BG f eː AG l
durchsäge	d ʊ BD ʁ ç z ɛː BI ɡ ə BG
durchwachen	d ʊ BD ʁ ç v a AD χ n̩
durchwandern	d ʊ BD ɐ̯ ç v a AD n d ɐ CA n
durchwühlen	d ʊ BD ɐ̯ ç v yː DB l n
durchziehen	d ʊ BD ɐ̯ ç t s iː AI ə BG n
durchzucken	d ʊ BD ʁ ç t s ʊ BD k n̩
durchzählen	d ʊ BD ʁ ç t s ɛː BI l n̩
durst	d ʊ BD ʁ s t
durstig	d ʊ BD ɐ̯ s t ɪ BE ç
durstigkeit	d ʊ BD ʁ s t ɪ BE ç k a AD ɪ̯ BL t
duseln	d uː AM z l̩ n
dämmen	d ɛ BG m ə BG n
dämpfen	d ɛ BG m p f n̩
döschen	d øː CJ s ç ə BG n
dübeln	d yː DB b l̩ n
dümmlichkeit	d ʏ DC m l ɪ BE ç k a AD ɪ̯ BL t
düngen	d ʏ DC ŋ ə BG n
dünken	d ʏ DC ŋ k ŋ̩
dürfen	d̥ ʏ DC r f ɛ BG n
dürsten	d ʏ DC ʁ s t n̩
düsseldorf	d ʏ DC s ə BG l d ɔ BB ʁ f
easteregg	iː AI s t ɐ CA ʔ ɛ BG k
eben	eː AG b ə BG n
ebenbild	eː AG b n̩ b ɪ BE l t
ebenda	ʔ eː AG b ə BG n d aː AE
ebendort	ʔ eː AG b ə BG n d ɔ BB ʁ t
ebene	ʔ eː AG b ə BG n ə BG
echauffieren	ʔ e AF ʃ o AJ f iː AI ɐ̯ n
echokammer	ɛ BG ç o AJ k a AD m ɐ CA
echte	ʔ ɛ BG ç t ə BG
echter	ʔ ɛ BG ç t ɐ CA
echtere	ʔ ɛ BG ç t ə BG ʁ ə BG
echtzeit	ʔ ɛ BG ç t t s a AD ɪ̯ BL t
eckig	ʔ ɛ BG k ɪ BE ç
eckigkeit	ʔ ɛ BG k ɪ BE ç k a AD ɪ̯ BL t
edamer	eː AG d a AD m ɐ CA
edgar	ʔ ɛ BG t ɡ̊ aː AE ɐ̯
edgars	ʔ ɛ BG t ɡ̊ aː AE ɐ̯ s
edikt	e AF d ɪ BE k t
egel	ʔ eː AG ɡ l̩
egoistisch	e AF ɡ o AJ ɪ BE s t ɪ BE ʃ
ehe	ʔ eː AG ə BG
ehebrechen	eː AG ə BG b ʁ ɛ BG ç n̩
ehepartner	eː AG ə BG p a AD ʁ t n ɐ CA
eher	ʔ eː AG ɐ CA
ehrpusselig	eː AG ɐ̯ p ʊ BD s ə BG l ɪ BE ç
eichen	ʔ a AD ɪ̯ BL ç ɪ BE n
eichstrich	ʔ a AD ɪ̯ BL ç ʃ t ʁ ɪ BE ç
eid	ʔ ä e̯ CM t
eide	ʔ a AD ɪ̯ BL d ə BG
eider	ʔ a AD ɪ̯ BL d ɐ CA
eidetisch	a AD ɪ̯ BL d eː AG t ɪ BE ʃ
eidgenosse	ʔ a AD ɪ̯ BL t ɡ ə BG n ɔ BB s ə BG
eidgenössisch	ʔ a AD ɪ̯ BL t ɡ ə BG n œ CD s ɪ BE ʃ
eier	a AD ɪ̯ BL ɐ CA
eierkuchen	ʔ a AD ɪ̯ BL ɐ CA k uː AM x ə BG n
eierkuchens	ʔ a AD ɪ̯ BL ɐ CA k uː AM x ə BG n s
eierlikör	a AD ɪ̯ BL ɐ CA l i AH k øː CJ ɐ̯
eiertanz	a AD ɪ̯ BL ɐ CA t a AD n t s
eifeler	a AD ɪ̯ BL f ə BG l ɐ CA
eifern	a AD ɪ̯ BL f ɐ CA n
eigen	ʔ a AD ɪ̯ BL ɡ ə BG n
eigenbrötelei	a AD ɪ̯ BL ɡ n̩ b ʀ øː CJ t ə BG l a AD ɪ̯ BL
eigenbrötler	a AD ɪ̯ BL ɡ ŋ̩ b ʁ øː CJ t l ɐ CA
eigenbrötlerei	a AD ɪ̯ BL ɡ ŋ̩ b ʀ øː CJ t l ə BG ʀ a AD ɪ̯ BL
eigenbrötlerin	a AD ɪ̯ BL ɡ ŋ̩ b ʀ øː CJ t l ə BG ʀ ɪ BE n
eigenbrötlerisch	a AD ɪ̯ BL ɡ n̩ b ʀ øː CJ t l ə BG ʀ ɪ BE ʃ
eigene	ʔ a AD ɪ̯ BL ɡ ə BG n ə BG
eigenen	ʔ a AD ɪ BE ɡ n̩ ə BG n
eigennutz	a AD ɪ̯ BL ɡ n̩ n ʊ BD t s
eigens	a AD ɪ̯ BL ɡ ə BG n s
eigentlich	ʔ a AD ɪ̯ BL ɡ ə BG n t l ɪ BE ç
eigentlichen	ʔ a AD ɪ̯ BL ɡ ə BG n t l ɪ BE ç ə BG n
eigenverantwortlich	a AD ɪ̯ BL ɡ n̩ f ɛ BG ɐ̯ ʔ a AD n t v ɔ BB ʁ t l ɪ BE ç
eigenverantwortlichkeit	a AD ɪ̯ BL ɡ n̩ f ɛ BG ɐ̯ ʔ a AD n t v ɔ BB ʁ t l ɪ BE ç k a AD ɪ̯ BL t
eihülle	a AD ɪ̯ː DL h AA ʏ DC l ə BG
eilen	a AD ɪ̯ BL l ə BG n
einarbeiten	a AD ɪ̯ BL n ʔ a AD ʁ b a AD ɪ̯ BL t n̩
einatmen	a AD ɪ̯ BL n aː AE t m ə BG n
einbauen	ʔ a AD ɪ̯ BL n b a AD ʊ̯ BM n
einbekennen	a AD ɪ̯ BL n b ə BG k ɛ BG n ə BG n
einbetten	ʔ a AD ɪ̯ BL n b ɛ BG t n̩
einbeziehen	ʔ a AD ɪ BE n b ə BG t s iː AI ə BG n
einbilden	a AD ɪ̯ BL n b ɪ BE l d n̩
einblasen	a AD ɪ̯ BL n b l aː AE z n̩
einblenden	a AD ɪ̯ BL n b l ɛ BG n d n̩
einblick	ʔ a AD ɪ̯ BL n b l ɪ BE kʰ
einblicke	ʔ a AD ɪ̯ BL n b l ɪ BE kʰ ə BG
einblicken	ʔ a AD ɪ̯ BL n b l ɪ BE k ə BG n
einblickes	ʔ a AD ɪ̯ BL n b l ɪ BE kʰ ə BG s
einbrechen	ʔ a AD ɪ̯ BL n b ʁ ɛ BG ç ə BG n
einbrennen	ʔ a AD j AB n b ʀ ɛ BG n ɘ AF n
eindecken	a AD ɪ̯ BL n d ɛ BG k n̩
eindenken	a AD ɪ̯ BL n d ɛ BG ŋ k n̩
eindeutig	a AD ɪ̯ BL n d ɔ BB ɪ̯ BL t ɪ BE ç
eindeutschen	ʔ a AD ɪ BE n d ɔ BB ʏ DC t ʃ n̩
eindosen	ʔ a AD ɪ̯ BL n d oː AK z n̩
eindruck	a AD i AH n d r ʊ BD k
eindämmungsfeld	a AD ɪ̯ BL n d ɛ BG m ʊ BD ŋ s f ɛ BG l t
einengen	a AD ɪ̯ BL n ʔ ɛ BG ŋ ə BG n
einenglischen	a AD ɪ̯ BL n ʔ ɛ BG ŋ l ɪ BE ʃ n̩
einer	ʔ a AD ɪ̯ BL n ɐ CA
einerseits	ʔ a AD ɪ̯ BL n ɐ CA z a AD ɪ̯ BL t s
einesteils	ʔ a AD ɪ̯ BL n ə BG s t a AD ɪ̯ BL l s
einfallen	ʔ a AD ɪ̯ BL n f a AD l n̩
einfinden	ʔ a AD ɪ̯ BL n f ɪ BE n d ə BG n
einflüstern	a AD ɪ̯ BL n f l ʏ DC s t ɐ CA n
einfädeln	a AD ɪ̯ BL n f ɛː BI d l̩ n
einfältig	ʔ a AD ɪ̯ BL n f ɛ BG l t ɪ BE ç
einfältigkeit	ʔ a AD ɪ̯ BL n f ɛ BG l t ɪ BE ç k a AD ɪ̯ BL t
einfärben	ʔ a AD ɪ̯ BL n f ɛ BG ɐ̯ b m̩
einfügen	ʔ a AD ɪ̯ BL n f yː DB ɡ ŋ
einführen	ʔ a AD ɪ̯ BL n f yː DB ʀ ə BG n
einführung	ʔ a AD ɪ̯ BL n f yː DB ʁ ʊ BD ŋ
einfüllen	a AD ɪ̯ BL n f ʏ DC l ə BG n
eingabe	ʔ a AD ɪ̯ BL n ɡ aː AE b ə BG
eingehen	ʔ a AD ɪ̯ BL n ɡ eː AG ə BG n
eingeschränkt	a AD ɪ̯ BL n ɡ ə BG ʃ ʀ ɛ BG ŋ k t
eingreifen	ʔ a AD ɪ̯ BL n ɡ ʁ a AD ɪ̯ BL f n̩
einguss	ʔ a AD ɪ̯ BL n ɡ ʊ BD s
einhalten	ʔ a AD ɪ BE n h AA a AD l t n̩
einheit	ʔ a AD ɪ̯ BL n h AA a AD ɪ̯ BL t
einheiten	ʔ a AD ɪ̯ BL n h AA a AD ɪ̯ BL ʔ n
einheitlich	ʔ a AD ɪ BE n h AA a AD ɪ BE t l ɪ BE ç
einigen	ʔ a AD ɪ̯ BL n ɪ BE ɡ ə BG n
einkapseln	ʔ a AD ɪ̯ BL n kʰ a AD p s l̩ n
einkauf	ʔ a AD ɪ̯ BL n k a AD ʊ̯ BM f
einkaufen	ʔ a AD ɪ̯ BL n kʰ a AD ʊ̯ BM f n̩
einkaufsbummel	ʔ a AD ɪ̯ BL n k a AD ʊ̯ BM f s b ʊ BD m ə BG l
einkriegen	a AD ɪ̯ BL n k ʀ iː AI ɡ n̩
einladen	ʔ a AD ɪ̯ BL n l aː AE d n̩
einlagen	a AD ɪ̯ BL n l aː AE ɡ n̩
einlassen	ʔ ä e̯ CM n l ä s n̩
einlaufen	ʔ a AD ɪ̯ BL n l a AD ʊ̯ BM f ɱ̩
einlegen	ʔ a AD ɪ̯ BL n l eː AG ɡ ŋ
einlenken	a AD ɪ̯ BL n l ɛ BG ŋ k n̩
einleuchten	a AD ɪ̯ BL n l ɔ BB ɪ̯ BL ç t n̩
einlullen	a AD ɪ̯ BL n l ʊ BD l ə BG n
einmachen	ʔ a AD ɪ̯ BL n m a AD χ n̩
einmotten	a AD ɪ̯ BL n m ɔ BB t n̩
einmummen	a AD ɪ̯ BL n m ʊ BD m ə BG n
einnicken	a AD ɪ̯ BL n n ɪ BE k n̩
einnisten	a AD ɪ̯ BL n n ɪ BE s t n̩
einnässen	a AD ɪ̯ BL n n ɛ BG s n̩
einordnen	ʔ a AD ɪ̯ BL n ɔ BB ʁ d n ə BG n
einprogrammieren	a AD ɪ̯ BL n p ʀ o AJ ɡ ʀ a AD m iː AI ʀ ə BG n
einreichen	ʔ a AD ɪ̯ BL n ʁ a AD ɪ̯ BL ç n̩
einreise	a AD ɪ̯ BL n ʀ a AD ɪ̯ BL z ə BG
einreisen	a AD ɪ̯ BL n ʀ a AD ɪ̯ BL z n̩
einrichtungsgegenstand	a AD ɪ̯ BL n r ɪ BE ç t ʊ BD ŋ s ɡ eː AG ɡ n̩ ʃ t a AD n t
einräumen	ʔ a AD ɪ BE n ʁ ɔ BB ʏ DC m ə BG n
einrücken	a AD ɪ̯ BL n ʁ ʏ DC k n̩
eins	a AD ɪ̯ BL n s
einsamkeiten	ʔ a AD ɪ̯ BL n z aː AE m kʰ a AD ɪ̯ BL tʰ ə BG n
einsargen	ʔ a AD ɪ̯ BL n z a AD ɐ̯ ɡ ŋ
einsatzbereit	a AD ɪ̯ BL n z a AD t s b ə BG ʀ a AD ɪ̯ BL t
einschieben	a AD ɪ̯ BL n ʃ iː AI b n̩
einschleppen	a AD ɪ̯ BL n ʃ l ɛ BG p n̩
einschleusen	a AD ɪ̯ BL n ʃ l ɔ BB ɪ̯ BL z n̩
einschläfern	a AD ɪ̯ BL n ʃ l ɛː BI f ɐ CA n
einschmeicheln	ʔ a AD ɪ̯ BL n ʃ m a AD ɪ̯ BL ç l̩ n
einschneien	a AD ɪ̯ BL n ʃ n a AD ɪ̯ BL ə BG n
einschreiten	ʔ a AD ɪ̯ BL n ʃ ʀ a AD ɪ̯ BL t n̩
einschulungsuntersuchung	ʔ a AD ɪ̯ BL n ʃ uː AM l ʊ BD ŋ s ʔ ʊ BD n t ɐ CA z uː AM x ʊ BD ŋ
einschulungsuntersuchungen	ʔ a AD ɪ̯ BL n ʃ uː AM l ʊ BD ŋ s ʔ ʊ BD n t ɐ CA z uː AM x ʊ BD ŋ ə BG n
einschärfen	a AD ɪ̯ BL n ʃ ɛ BG ʁ f n̩
einschätzen	ʔ a AD ɪ̯ BL n ʃ ɛ BG t s n̩
einschätzung	ʔ a AD ɪ̯ BL n ʃ ɛ BG t s ʊ BD ŋ
einschüchtern	a AD ɪ̯ BL n ʃ ʏ DC ç t ɐ CA n
einseifen	ʔ a AD ɪ̯ BL n z a AD ɪ̯ BL f n̩
einser	a AD i AH n z ɐ CA
einsitzen	a AD ɪ̯ BL n z ɪ BE t s n̩
einsparen	ʔ a AD ɪ BE n ʃ p aː AE ʁ ə BG n
einsprengsel	ʔ a AD ɪ̯ BL n ʃ p ʁ ɛ BG ŋ z ə BG l
einspringen	a AD ɪ̯ BL n ʃ p ʀ ɪ BE ŋ ə BG n
einst	ʔ a AD ɪ̯ BL n s t
einstand	a AD ɪ̯ BL n ʃ t a AD n t
einstecken	a AD ɪ̯ BL n ʃ t ɛ BG k n̩
einstellen	ʔ a AD ɪ̯ BL n ʃ t ɛ BG l ə BG n
einstens	ʔ a AD ɪ̯ BL n s t ə BG n s
einstimmig	ʔ a AD ɪ̯ BL n ʃ t ɪ BE m ɪ BE ç
einstufen	a AD ɪ̯ BL n ʃ t uː AM f ə BG n
einstufung	ʔ a AD ɪ̯ BL n ʃ t uː AM f ʊ BD ŋ
eintracht	a AD ɪ̯ BL n t ʁ a AD χ t
eintragen	ʔ a AD ɪ̯ BL n t ʁ aː AE ɡ ŋ
eintreffen	ʔ a AD ɪ̯ BL n t ʁ ɛ BG f ɱ̩
eintreten	ʔ a AD ɪ̯ BL n t ʁ eː AG tʰ ə BG n
eintritt	ʔ ä ɪ̯ BL n t ʁ ɪ BE t
eintritte	ʔ a AD ɪ̯ BL n t ʁ ɪ BE tʰ ə BG
eintritten	ʔ a AD ɪ̯ BL n t ʁ ɪ BE t ə BG n
eintrittes	ʔ a AD ɪ̯ BL n t ʁ ɪ BE tʰ ə BG s
eintrudeln	ʔ a AD ɪ̯ BL n t ʁ uː AM d ə BG l n
einträchtig	a AD ɪ̯ BL n t ʀ ɛ BG ç t ɪ BE ç
einträchtigkeit	a AD ɪ̯ BL n t ʀ ɛ BG ç t ɪ BE ç k a AD ɪ̯ BL t
einverleiben	a AD ɪ̯ BL n f ɛ BG ɐ̯ l a AD ɪ̯ BL b n̩
einwecken	ʔ a AD ɪ̯ BL n v ɛ BG k ŋ
einweihen	ʔ a AD ɪ̯ BL n v a AD ɪ̯ BL n
einweisen	ʔ a AD ɪ̯ BL n v a AD ɪ̯ BL z ə BG n
einweisung	ʔ a AD ɪ̯ BL n v a AD ɪ̯ BL z ʊ BD ŋ
einwerfen	ʔ a AD ɪ̯ BL n v ɛ BG ʁ f n̩
einwirkung	a AD ɪ̯ BL n v ɪ BE ʁ k ʊ BD ŋ
einwohner	ʔ a AD ɪ̯ BL n v oː AK n ɐ CA
einzelhändler	a AD ɪ̯ BL n t s ə BG l h AA ɛ BG n t l ɐ CA
einzelhändlerin	a AD ɪ̯ BL n t s ə BG l h AA ɛ BG n t l ə BG ʁ ɪ BE n
einzelteil	a AD ɪ̯ BL n t s l̩ t a AD ɪ̯ BL l
einziehen	ʔ a AD ɪ̯ BL n t s iː AI ə̯ DA n
einzigartig	ʔ a AD ɪ̯ BL n t s ɪ BE ç ʔ aː AE ɐ̯ tʰ ɪ BE ç
einzige	ʔ a AD ɪ BE n t s ɪ BE ɡ ə BG
einzugehen	ʔ a AD ɪ̯ BL n t s u AL ɡ eː AG ə BG n
einölen	ʔ a AD ɪ̯ BL n ʔ øː CJ l n̩
eis	a AD ɪ̯ BL s
eisberg	ʔ a AD ɪ̯ BL s b ɛ BG ʁ k
eisen	ʔ a AD ɪ̯ BL z n̩
eisenbahn	a AD ɪ̯ BL z ə BG n b aː AE n
eisentreppe	a AD ɪ̯ BL z n̩ t ʀ ɛ BG p ə BG
eiseskälte	a AD ɪ̯ BL z ə BG s k ɛ BG l t ə BG
eiss	a AD ɪ̯ BL s
eisverkäuferin	a AD ɪ̯ BL s f ɛ BG ɐ̯ k ɔ BB ɪ̯ BL f ə BG ʁ ɪ BE n
eitel	ʔ a AD ɪ̯ BL t ə BG l
eiterbeule	a AD i AH t ɐ CA b ɔ BB y AN l ə BG
ekel	eː AG k ə BG l
ekeln	eː AG k ə BG l n
elefantenhochzeit	e AF l e AF f a AD n t n̩ h AA ɔ BB χ t s a AD ɪ̯ BL t
elefantenlaus	ʔ e AF l e AF f a AD n t ə BG n l a AD ʊ̯ BM s
elektroschrott	e AF l ɛ BG k t ʀ o AJ ʃ ʀ ɔ BB t
elena	ɛ BG l ɛ BG n a AD
elfenbein	ʔ ɛ BG l f m̩ b a AD ɪ̯ BL n
elfenbeinküste	ʔ ɛ BG l f m̩ b a AD ɪ̯ BL n k ʏ DC s t ə BG
elias	e AF l iː AI a AD s
elternabend	ɛ BG l t ɐ CA n ʔ aː AE b n̩ t
emaillieren	ʔ e AF m a AD j AB iː AI ɐ̯ n
emely	ɛ BG m ɛ BG l ɪ BE
emergent	e AF m ɛ BG ʁ ɡ ɛ BG n t
emeritus	e AF m eː AG ʀ i AH t ʊ BD s
emily	ɛ BG m ɪ BE l ɪ BE
eminent	e AF m i AH n ɛ BG n t
eminenz	e AF m i AH n ɛ BG n t s
empathogen	ɛ BG m p a AD t o AJ ɡ eː AG n
empfang	ʔ ɛ BG m p f a AD ŋ
empfangsdame	ʔ ɛ BG m p f a AD ŋ s d aː AE m ə BG
empfangsherr	ʔ ɛ BG m p f a AD ŋ s h AA ɛ BG ʁ
emphase	ʔ ɛ BG m f aː AE z ə BG
empor	ʔ ɛ BG m p oː AK ɐ̯
emporfahren	ɛ BG m p oː AK ɐ̯ f aː AE ʁ ə BG n
emporsteigen	ɛ BG m p oː AK ɐ̯ ʃ t a AD ɪ̯ BL ɡ n̩
emporwachsen	ɛ BG m p oː AK ɐ̯ v a AD k s n̩
endbetrag	ɛ BG n t b ə BG t ʀ aː AE k
endeffekt	ɛ BG n t ʔ ɛ BG f ɛ BG k t
enden	ʔ ɛ BG n d n̩
endlagern	ɛ BG n t l aː AE ɡ ɐ CA n
endlagerung	ɛ BG n t l aː AE ɡ ə BG ʀ ʊ BD ŋ
endogen	ɛ BG n d o AJ ɡ eː AG n
endokrin	ɛ BG n d o AJ k r iː AI n
endsieg	ɛ BG n t z iː AI k
energieministerium	e AF n ɛ BG ʁ ɡ iː AI m i AH n ɪ BE s t eː AG ʀ i̯ AB ʊ BD m
energiezufuhr	ʔ e AF n ɛ BG ʁ ɡ iː AI t s uː AM f uː AM ɐ̯
engelsgleich	ɛ BG ŋ l̩ s ɡ l a AD ɪ̯ BL ç
engelszunge	ɛ BG ŋ l̩ s t s ʊ BD ŋ ə BG
engerling	ʔ ɛ BG ŋ ɐ CA l ɪ BE ŋ
englisch	ʔ ɛ BG ŋ l ɪ BE ʃ
enkel	ɛ BG ŋ k l̩
enkelin	ɛ BG ŋ k ə BG l ɪ BE n
entblössen	ɛ BG n t b l øː CJ s n̩
entdeckung	ʔ ɛ BG n t d ɛ BG k ʊ BD ŋ
enteignen	ɛ BG n t ʔ a AD ɪ̯ BL ɡ n ə BG n
entfallen	ʔ ɛ BG n t f a AD l ə BG n
entfernen	ɛ BG n t f ɛ BG ɐ̯ n ə BG n
entfesseln	ʔ ɛ BG n t f ɛ BG s ə BG l n
entfliehen	ʔ ɛ BG n t f l iː AI ə BG n
entfremden	ʔ ɛ BG n t f ʁ ɛ BG m d ə BG n
entfärben	ʔ ɛ BG n t f ɛ BG ʁ b ə BG n
entführen	ʔ ɛ BG n t f yː DB ʁ ə BG n
entführung	ʔ ɛ BG n t f yː DB ʁ ʊ BD ŋ
entgegen	ʔ ɛ BG n t ɡ eː AG ɡ ə BG n
entgegenkommen	ʔ ɛ BG n t ɡ eː AG ɡ ə BG n k ɔ BB m ə BG n
entgegennehmen	ʔ ɛ BG n t ɡ eː AG ɡ ə BG n n eː AG m ə BG n
entgegenschlagen	ʔ ɛ BG n t ɡ eː AG ɡ ə BG n ʃ l aː AE ɡ ə BG n
entgegenschlägt	ʔ ɛ BG n t ɡ eː AG ɡ ə BG n ʃ l ɛː BI k t
entgehen	ʔ ɛ BG n t ɡ eː AG n
entgeistert	ɛ BG n t ɡ a AD ɪ̯ BL s t ɐ CA t
entgelt	ɛ BG n t ɡ ɛ BG l t
entgelten	ɛ BG n t ɡ ɛ BG l t n̩
entgeltlich	ʔ ɛ BG n t ɡ ɛ BG l t l ɪ BE ç
entgleiten	ɛ BG n t ɡ l a AD ɪ̯ BL t n̩
enthalten	ʔ ɛ BG n t h AA a AD l t ə BG n
enthemmen	ɛ BG n t h AA ɛ BG m ə BG n
enthusiasmus	ɛ BG n t u AL z i̯ AB a AD s m ʊ BD s
enthüllen	ʔ ɛ BG n t h AA ʏ DC l ə BG n
entkernen	ɛ BG n t k ɛ BG ʁ n ə BG n
entkerner	ɛ BG n t k ɛ BG ʁ n ɐ CA
entkleiden	ɛ BG n t k l a AD ɪ̯ BL d n̩
entkolonisieren	ɛ BG n t k o AJ l o AJ n i AH z iː AI ʁ ə BG n
entkommen	ʔ ɛ BG n t k ɔ BB m ə BG n
entkommens	ʔ ɛ BG n t k ɔ BB m ə BG n s
entkoppeln	ɛ BG n t k ɔ BB p l̩ n
entkräften	ɛ BG n t k ʀ ɛ BG f t n̩
entlanggehen	ɛ BG n t l a AD ŋ ɡ eː AG ə BG n
entlarven	ɛ BG n t l a AD ʁ f n̩
entlasten	ʔ ɛ BG n t l a AD s t ə BG n
entlehnung	ɛ BG n t l eː AG n ʊ BD ŋ
entlüftung	ʔ ɛ BG n t l ʏ DC f t ʊ BD ŋ
entmachten	ɛ BG n t m a AD χ t n̩
entmachtung	ɛ BG n t m a AD χ t ʊ BD ŋ
